N,D,Q,L,C_train,C_Q,C_attn,C_total,C,form,s_train,s_Q,s_attn
20.817286202042567,306.1966199832416,1.0,1.990702393107126,3.824509603373524e+22,1.201532736221611e+21,5.221730445139318e+21,4.466835921509617e+22,4.466835921509617e+22,exp,0.8562010493729952,0.026898967352611863,0.11689998327439295
22.073234473499095,324.5067523074683,1.0,1.9832036234831139,4.297748179149865e+22,1.2733827239625336e+21,5.867858847265949e+21,5.011872336272713e+22,5.011872336272714e+22,exp,0.8575134981083863,0.025407325616548678,0.11707917627506502
23.40721270566918,343.8502241297696,1.0,1.975838521423539,4.829145201058523e+22,1.349287593937739e+21,6.593392914511905e+21,5.623413251903487e+22,5.623413251903491e+22,exp,0.8587569479130651,0.023994103465204416,0.1172489486217305
24.82408659891142,364.2846824703384,0.9999999999999999,1.968604312404372,5.425820702580378e+22,1.4294735562925605e+21,7.408053865923077e+21,6.309573444801942e+22,6.309573444801943e+22,exp,0.8599346295034204,0.02265562908171254,0.11740974141486701
26.32901340460762,385.8711962932552,1.0,1.9614983044840293,6.095764739794255e+22,1.5141802490723657e+21,8.322750791399091e+21,7.079457843841401e+22,7.079457843841402e+22,exp,0.8610496558146913,0.021388364511409432,0.1175619796738992
27.927485021786286,408.6740920746614,1.0,1.954517884606703,6.84794375112433e+22,1.6036600929828203e+21,9.349725868201752e+21,7.943282347242788e+22,7.94328234724279e+22,exp,0.8621050406827521,0.020188884429362765,0.11770607488788509
29.625323174069536,432.76150363013886,1.0,1.9476605150987765,7.692419641403477e+22,1.6981804489434213e+21,1.0502716950396216e+22,8.91250938133744e+22,8.91250938133744e+22,exp,0.8631036795889608,0.01905389802449315,0.11784242238654613
31.428718910547506,458.20531500191134,1.0,1.9409237303496554,8.640483629108368e+22,1.798023393973662e+21,1.1797140314942624e+22,9.999999999999996e+22,1.0000000000000001e+23,exp,0.8640483629108371,0.017980233939736627,0.1179714031494263
33.344245097824185,485.0815210801282,1.0,1.9343051336684614,9.704806278792698e+22,1.903487136291207e+21,1.3250295505978296e+22,1.1220184543019648e+23,1.1220184543019653e+23,exp,0.8649417700380245,0.016964846959450528,0.11809338300252495
35.378886112658414,513.4703739545866,1.0,1.9278023943082234,1.089960592941807e+23,2.01488658960427e+21,1.488159529563214e+22,1.258925411794171e+23,1.2589254117941714e+23,exp,0.865786473710494,0.016004813078899827,0.11820871321060612
37.54005602019763,543.4567281484639,1.0,1.921413244649389,1.2240837611547989e+23,2.132554727828172e+21,1.6712823618966856e+22,1.4125375446227492e+23,1.4125375446227497e+23,exp,0.866584938442623,0.015097331295344225,0.11831773026203281
39.835634663101,575.1301660195977,1.0,1.915135477534696,1.374640510637119e+23,2.25684307716701e+21,1.8768425105232132e+22,1.5848931924611105e+23,1.584893192461111e+23,exp,0.8673395262064951,0.014239717148778072,0.1184207566447268
42.27398775099659,608.5853899849806,1.0,1.90896694374769,1.5436398792996333e+23,2.388123255224604e+21,2.1075829818704326e+22,1.7782794100389224e+23,1.7782794100389228e+23,exp,0.8680524953420264,0.013429403960608943,0.11851810069736468
44.864001339198275,643.9224498322991,1.0,1.9029055496274057,1.733336259096966e+23,2.526787862987744e+21,2.366581772420391e+22,1.9952623149688824e+23,1.9952623149688827e+23,exp,0.868726004642652,0.012663938190137928,0.1186100571672101
47.61512493561621,681.2468915322502,1.0,1.896949254812009,1.9462593511384966e+23,2.67325106877408e+21,2.6572927674210943e+22,2.2387211385683467e+23,2.238721138568347e+23,exp,0.8693621182239436,0.011940973901214036,0.11869690787484244
50.53738024599745,720.6704382285533,1.0,1.8910960701044508,2.1852477581283605e+23,2.827951280475183e+21,2.9835916057645884e+22,2.511886431509571e+23,2.5118864315095718e+23,exp,0.8699628019468578,0.011258276827331186,0.118778921225811
53.64142240738867,762.3109755117171,1.0,1.8853440554534688,2.4534867025927522e+23,2.991351087769973e+21,3.3498271779399708e+22,2.818382931264449e+23,2.818382931264449e+23,exp,0.8705299323864453,0.010613714178392086,0.11885635343516265
56.93856961118535,806.2930361992103,0.9999999999999999,1.8796913180435464,2.7545503301185632e+23,3.163939164429344e+21,3.7608793840552124e+22,3.162277660168378e+23,3.162277660168379e+23,exp,0.8710652972743371,0.010005254137806728,0.11892944858785617
60.44084546723594,852.7481586529146,1.0,1.874136010487711,3.0924491807766485e+23,3.346231674373984e+21,4.222223948153717e+22,3.54813389233576e+23,3.5481338923357603e+23,exp,0.8715705986903637,0.009430962235112098,0.11899843907452433
64.16099388719695,901.8156850247341,0.9999999999999999,1.8686763291173416,3.471683439255017e+23,3.5387754040349583e+21,4.740005122396185e+22,3.981071705534985e+23,3.9810717055349855e+23,exp,0.8720474525561165,0.008889001921555216,0.11906354552232846
68.11259046347016,953.6422717630663,1.0,1.8633105123634242,3.897302730315063e+23,3.742145841553648e+21,5.321117327790165e+22,4.4668359215096156e+23,4.466835921509616e+23,exp,0.8724974005756466,0.008377620999091789,0.11912497842526161
72.3100588217448,1008.3827965772173,1.0,1.8580368392239517,4.374973160120046e+23,3.956950735761016e+21,5.97329668795057e+22,5.0118723362727135e+23,5.011872336272715e+23,exp,0.8729219075387854,0.007895154685252351,0.11918293777596217
76.76868108754253,1066.201404722353,1.0,1.8528536278124632,4.911052536853211e+23,4.1838342018585587e+21,6.705223730316917e+22,5.623413251903488e+23,5.623413251903491e+23,exp,0.8733223607905487,0.007440026216181709,0.11923761299326958
81.50471047248237,1127.271210973594,1.0,1.8477592339829296,5.5126748204620416e+23,4.423475551947901e+21,7.526638688204175e+22,6.309573444801938e+23,6.309573444801942e+23,exp,0.8737000795202072,0.007010736289300388,0.11928918419049232
86.53541187219449,1191.7750788389537,0.9999999999999998,1.8427520500264858,6.187844838380754e+23,4.676592352706127e+21,8.448470819335856e+22,7.079457843841402e+23,7.079457843841402e+23,exp,0.8740563154512907,0.006605862279093041,0.11933782226961621
91.87913107642633,1259.9060837033965,1.0,1.8378305034357267,6.94554457251428e+23,4.943942242789123e+21,9.482983523006163e+22,7.943282347242788e+23,7.94328234724279e+23,exp,0.8743922561087313,0.006224054523889896,0.11938368936737877
97.55534696442244,1331.8682930220325,0.9999999999999999,1.832993055732526,7.795852406200646e+23,5.226325994353408e+21,1.0643937151932617e+23,8.912509381337441e+23,8.912509381337441e+23,exp,0.8747090266771504,0.005864034213862592,0.11942693910898697
103.5847375687626,1407.877443101676,0.9999999999999998,1.8282382013555702,8.750076928360056e+23,5.524590168785086e+21,1.194677169952093e+23,1e+24,1e+24,exp,0.8750076928360055,0.005524590168785086,0.1194677169952093
109.98930206033381,1488.1609553400465,1.0,1.823564466604005,9.820907089877479e+23,5.839627180423335e+21,1.3408811813379384e+23,1.1220184543019651e+24,1.1220184543019652e+24,exp,0.8752892657177642,0.0052045732029036085,0.11950616107933208
116.79236995288213,1572.9595792065516,1.0,1.818970408633807,1.1022580625737282e+24,6.172381743709258e+21,1.5049496747673304e+23,1.2589254117941704e+24,1.2589254117941714e+24,exp,0.8755547010547939,0.004902897094524945,0.11954240185068121
124.0187792880182,1662.5268609559662,0.9999999999999998,1.81445461450369,1.2371073109757981e+24,6.523848788388564e+21,1.689063848585623e+23,1.412537544622749e+24,1.4125375446227496e+24,exp,0.8758049056361163,0.004618531247699267,0.11957656311618442
131.69483977045445,1757.1316127322748,1.0,1.810015700267546,1.3884309971662628e+24,6.895083148413765e+21,1.895671121464338e+23,1.5848931924611105e+24,1.584893192461111e+24,exp,0.8760407349660135,0.004350503353293287,0.11960876168069308
139.8485093740932,1857.0576308206143,0.9999999999999999,1.805652310110599,1.558240448952288e+24,7.287198456348848e+21,2.1275176263028572e+23,1.7782794100389225e+24,1.7782794100389228e+24,exp,0.8762629990290343,0.004097892836868278,0.11963910813409748
148.50957234351353,1962.6035480286914,1.0,1.80136311552662,1.7487924815856195e+24,7.701366564105829e+21,2.387684668191566e+23,1.995262314968882e+24,1.9952623149688828e+24,exp,0.8764724660340681,0.0038598266034137667,0.1196677073625181
157.70956511157928,2074.086148145513,1.0,1.7971468145337213,1.962619346567877e+24,8.13883054906685e+21,2.6796296145140083e+23,2.2387211385683445e+24,2.238721138568347e+24,exp,0.8766698597499134,0.0036354820655651685,0.11969465818452152
167.48204149784522,2191.8393274587256,1.0,1.7930021309263895,2.2025623511883085e+24,8.600900639019971e+21,3.0072317968224375e+23,2.511886431509572e+24,2.511886431509572e+24,exp,0.8768558655992387,0.003424080217612018,0.11972005418314939
177.86259455177708,2316.2164164381575,1.0,1.7889278135615763,2.47180956822666e+24,9.088963322575768e+21,3.3748439971521334e+23,2.818382931264449e+24,2.818382931264449e+24,exp,0.8770311304424835,0.0032248858811027726,0.11974398367641376
188.88911430592609,2447.5895714642074,1.0,1.7849226356767935,2.773938158029772e+24,9.60447896227537e+21,3.787350231763315e+23,3.162277660168379e+24,3.1622776601683796e+24,exp,0.8771962667826173,0.003037202925996058,0.11976653029138667
200.60174678694085,2586.3532183191624,1.0,1.7809853942382914,3.1129618404171006e+24,1.0148995307043799e+22,4.250230566116149e+23,3.5481338923357594e+24,3.5481338923357605e+24,exp,0.8773518516709125,0.002860375514285525,0.11978777281480193
213.04322339768407,2732.922863230904,1.0,1.777114909317521,3.4933841764796395e+24,1.0724142826658726e+22,4.7696338622868684e+23,3.981071705534985e+24,3.9810717055349857e+24,exp,0.8774984312949446,0.0026937828855854765,0.1198077858194698
226.2589079449011,2887.737749620782,1.0,1.7733100234942,3.920258337962786e+24,1.133164513697831e+22,5.352459384098524e+23,4.4668359215096164e+24,4.4668359215096164e+24,exp,0.8776365209846104,0.0025368393502908553,0.11982663966509881
240.2969493162717,3051.2623286516155,1.0,1.7695696012844044,4.3992541748318785e+24,1.1973324770454205e+22,6.0064483667037905e+23,5.011872336272712e+24,5.011872336272715e+24,exp,0.8777666069011582,0.002388992369937074,0.11984440072890477
255.20854348979682,3223.9865506996885,1.0,1.765892528592213,4.936733471008569e+24,1.265110431988401e+22,6.740286765750366e+23,5.623413251903489e+24,5.62341325190349e+24,exp,0.8778891484344524,0.002249719832630421,0.11986113173291724
271.0480162237424,3406.4286538469364,1.0,1.762277712183524,5.539834374197553e+24,1.336701738061125e+22,7.563720532237726e+23,6.309573444801937e+24,6.309573444801943e+24,exp,0.8780045787027767,0.002118529485004014,0.11987689181221912
287.8731627016562,3599.134934382933,1.0,1.7587240791807617,6.216566139304997e+24,1.412320764996229e+22,8.487684968864422e+23,7.079457843841401e+24,7.079457843841402e+24,exp,0.8781133070398808,0.001994956105607497,0.11989173685451172
305.7452479382079,3802.684022995781,1.0,1.7552305765772578,6.975915416649042e+24,1.492194570725958e+22,9.524449848864826e+23,7.943282347242783e+24,7.943282347242789e+24,exp,0.878215718854621,0.0018785616644282047,0.11990571948095093
324.72947625004883,4017.685541871604,1.0,1.751796170770191,7.827965530496158e+24,1.5765623744204626e+22,1.0687782270970754e+24,8.912509381337439e+24,8.912509381337441e+24,exp,0.8783121784856365,0.001768932078457884,0.11991888943590556
344.8950768157506,4244.783841110596,1.0,1.7484198471110257,8.784030293676575e+24,1.665677022678446e+22,1.1993129360966416e+24,1e+25,1e+25,exp,0.8784030293676575,0.0016656770226784459,0.11993129360966415
366.3155073254479,4484.660517467558,0.9999999999999999,1.7451006094724688,9.856804155831205e+24,1.759805977895096e+22,1.3457823274094872e+24,1.1220184543019643e+25,1.1220184543019654e+25,exp,0.8784885950885156,0.0015684287287323765,0.119942976182752
389.0688608240837,4738.034743476689,1.0,1.7418374798310234,1.106053068113643e+25,1.85923144741251e+22,1.5101311223311607e+24,1.2589254117941714e+25,1.2589254117941714e+25,exp,0.8785691811060826,0.0014768400335670449,0.11995397886035049
413.23810508418495,5005.665991991041,1.0,1.7386294978642804,1.2411191575288347e+25,1.964251452644264e+22,1.6945413564127024e+24,1.4125375446227492e+25,1.4125375446227497e+25,exp,0.8786450754909344,0.0013905835353699308,0.1199643409736956
438.91132959841025,5288.3569863566745,1.0,1.7354757205621454,1.3926718777637098e+25,2.0751809867403418e+22,1.901461337106719e+24,1.5848931924611222e+25,1.5848931924611239e+25,exp,0.8787165497260299,0.001309350684709466,0.11997409958926063
466.1821462170323,5586.955143938965,0.9999999999999999,1.73237522185125,1.5627232438918531e+25,2.1923525810349528e+22,2.1336381356603435e+24,1.7782794100389224e+25,1.7782794100389228e+25,exp,0.878783859875906,0.0012328504557036779,0.11998328966839036
495.1499463834481,5902.356130723624,1.0,1.729327092231843,1.7535307929982911e+25,2.316117699891952e+22,2.3941540427070002e+24,1.995262314968883e+25,1.995262314968883e+25,exp,0.8788472472230491,0.0011608086227640063,0.11999194415418697
525.9203633852915,6235.505350559069,1.0,1.7263304384265108,1.967627543914173e+25,2.446847325091892e+22,2.686467473290817e+24,2.2387211385683466e+25,2.238721138568347e+25,exp,0.8789069393307569,0.0010929665526170185,0.120000094116626
558.6054809353275,6587.4028773977725,0.9999999999999999,1.7233843830401088,2.2078556114661255e+25,2.584933891271251e+22,3.0144588615217506e+24,2.5118864315095717e+25,2.5118864315095717e+25,exp,0.8789631504714437,0.0010290807175218426,0.12000776881103448
593.3245773275179,6959.102485660093,1.0,1.7204880642303304,2.4774039245298924e+25,2.730790905431753e+22,3.3824821582914803e+24,2.818382931264472e+25,2.8183829312644723e+25,exp,0.8790160829630065,0.0009689211764444583,0.12001499586054917
630.2042049606068,7351.719018431555,1.0,1.717640635388384,2.7798505434626586e+25,2.8848558382623484e+22,3.7954226086743495e+24,3.162277660168356e+25,3.1622776601683795e+25,exp,0.879065927219896,0.0009122715170143416,0.12002180126308977
669.3786721244503,7766.431450379981,1.0,1.7148412648292626,3.1192101428405522e+25,3.0475913260451276e+22,4.258761581691634e+24,3.5481338923357606e+25,3.5481338923357606e+25,exp,0.8791128625608756,0.0008589279374795176,0.12002820950164489
710.9908914309704,8204.482250417033,1.0,1.712089135491153,3.4999872893721485e+25,3.2194849205601136e+22,4.7786493124227734e+24,3.9810717055349854e+25,3.9810717055349854e+25,exp,0.8791570582629866,0.0008086980488404621,0.1200342436881731
755.1925889390529,8667.184758404495,1.0,1.709383444643529,3.927236217907555e+25,3.401051983746247e+22,5.361986516183114e+24,4.466835921509613e+25,4.466835921509617e+25,exp,0.8791986737180858,0.0007614006969382539,0.12003992558497596
802.1447869963356,9155.927902893729,1.0,1.7067234036035284,4.406627902452297e+25,3.5928375389688496e+22,6.01651596281487e+24,5.011872336272754e+25,5.0118723362727555e+25,exp,0.8792378589853375,0.0007168653345310035,0.1200452756801314
852.0187390218414,9672.17637827472,1.0,1.7041082374602237,4.944525312848681e+25,3.795416340533905e+22,6.750925227142733e+24,5.623413251903488e+25,5.6234132519034905e+25,exp,0.8792747556255076,0.0006749310730896724,0.12005031330140266
904.9962606045611,10217.478408591805,0.9999999999999999,1.7015371848064236,5.548067851550055e+25,4.0093959202529545e+22,7.574961973316343e+24,6.309573444801942e+25,6.309573444801943e+25,exp,0.8793094969234025,0.000635446429989026,0.12005505664660857
961.2702334957996,10793.472146048127,1.0,1.6990094974776704,6.225266094037255e+25,4.235419098252207e+22,8.499563307058867e+24,7.079457843841394e+25,7.0794578438414025e+25,exp,0.8793422083094651,0.000598268849349348,0.12005952284118565
1021.0463948768096,11401.878388935505,1.0,1.696524440298112,6.9851080943078414e+25,4.47416112544728e+22,9.537000918094975e+24,7.943282347242787e+25,7.943282347242788e+25,exp,0.8793730084053301,0.0005632635137287191,0.1200637280809411
1084.5420844633652,12044.52822610569,1.0,1.694081290832954,7.837678649231101e+25,4.726340531389032e+22,1.0701043915750198e+25,8.91250938133751e+25,8.912509381337514e+25,exp,0.8794020083325726,0.0005303041297533809,0.12006768753767393
1151.9889727156883,12723.346808513501,1.0,1.69167933914721,8.79429313166694e+25,4.992712756125925e+22,1.200714155576926e+25,9.999999999999992e+25,1e+26,exp,0.8794293131666947,0.0004992712756125929,0.1200714155576927
0.02097323700389567,0.6991994973758671,0.4,4.805843293169472,8.798686062881274e+16,0.0,1.201313937118723e+16,9.999999999999997e+16,1e+17,power,0.8798686062881277,0.0,0.12013139371187234
0.022263092451166828,0.7390623560658182,0.4,4.754961345542365,9.872288136162291e+16,0.0,1.3478964068573582e+16,1.122018454301965e+17,1.1220184543019653e+17,power,0.8798686062881276,0.0,0.12013139371187236
0.023632034244576217,0.7812058101813433,0.4,4.704926605886451,1.1076889474960446e+17,0.0,1.5123646429812664e+16,1.2589254117941712e+17,1.2589254117941714e+17,power,0.8798686062881277,0.0,0.12013139371187237
0.02508490069691901,0.8257606542764577,0.4000000000000002,4.655724828299366,1.2428474407168686e+17,184.57188925365904,1.696901039058765e+16,1.412537544622747e+17,1.4125375446227498e+17,power,0.8798686062881265,1.3066689091294456e-15,0.12013139371187222
0.026626812033075646,0.872865642993024,0.4000000000000001,4.6073420067280875,1.394497764366298e+17,52.026846587242126,1.9039542809481188e+16,1.5848931924611104e+17,1.584893192461111e+17,power,0.8798686062881274,3.282672096436476e-16,0.12013139371187231
0.02826320448396065,0.9226673895557737,0.4,4.559764370929521,1.5646522261018205e+17,0.0,2.136271839371019e+16,1.7782794100389222e+17,1.778279410038923e+17,power,0.8798686062881277,0.0,0.12013139371187238
0.029999848498587087,0.9753208544445232,0.4,4.512978382499081,1.7555686722508925e+17,0.0,2.3969364271798852e+16,1.995262314968881e+17,1.995262314968883e+17,power,0.8798686062881277,0.0,0.12013139371187237
0.03184285589285144,1.030990255547454,0.4000000000000002,4.4669707309661595,1.9697804480598992e+17,230.44427980798196,2.6894069050844496e+16,2.2387211385683462e+17,2.238721138568347e+17,power,0.8798686062881268,1.0293567869527072e-15,0.12013139371187227
0.03379871961860127,1.0898489837220677,0.4,4.421728329955369,2.2101300136463827e+17,0.0,3.0175641786318612e+16,2.511886431509569e+17,2.511886431509572e+17,power,0.8798686062881276,0.0,0.12013139371187236
0.035874319994172565,1.1520806815389186,0.4,4.3772383134124,2.479806661717895e+17,0.0,3.3857626954654996e+16,2.818382931264445e+17,2.8183829312644493e+17,power,0.8798686062881276,0.0,0.12013139371187237
0.03807695414065298,1.2178796423993232,0.4000000000000001,4.333488031893481,2.7823888375484326e+17,72.59128346439142,3.79888822619946e+16,3.1622776601683795e+17,3.1622776601683795e+17,power,0.8798686062881274,2.2955379402239526e-16,0.12013139371187233
0.040414366389662865,1.2874512628639767,0.4,4.290465048917291,3.121891622773135e+17,0.0,4.262422695626253e+16,3.54813389233576e+17,3.5481338923357606e+17,power,0.8798686062881277,0.0,0.12013139371187234
0.04289477521672071,1.3610126934203481,0.4,4.248157137378321,3.502820013082167e+17,0.0,4.782516924528186e+16,3.9810717055349856e+17,3.9810717055349856e+17,power,0.8798686062881277,0.0,0.12013139371187237
0.04552688051306163,1.4387941997068563,0.4000000000000001,4.206552276020647,3.93022869677641e+17,85.7588171784196,5.36607224733206e+16,4.4668359215096166e+17,4.4668359215096166e+17,power,0.8798686062881276,1.9199007683594623e-16,0.12013139371187237
0.04831991897368645,1.5210390873557178,0.4,4.165638645971063,4.4097891274102957e+17,0.0,6.020832088624192e+16,5.011872336272715e+17,5.011872336272715e+17,power,0.8798686062881276,0.0,0.12013139371187238
0.05128369152937445,1.6080046219308195,0.4,4.125404627330631,4.947864780534512e+17,0.0,6.755484713689788e+16,5.6234132519034906e+17,5.6234132519034906e+17,power,0.8798686062881277,0.0,0.12013139371187238
0.05442858224921044,1.6999633169852877,0.4,4.085838795823604,5.55159559315046e+17,0.0,7.579778516514762e+16,6.309573444801937e+17,6.309573444801943e+17,power,0.8798686062881276,0.0,0.12013139371187236
0.057765614759738106,1.7972031551538787,0.4000000000000001,4.046929919502799,6.228992706336287e+17,107.12165565215818,8.504651375051144e+16,7.079457843841403e+17,7.079457843841403e+17,power,0.8798686062881275,1.513133604508232e-16,0.12013139371187234
0.06130646621916988,1.9000292571738,0.4,4.008666955510449,6.9890447682216e+17,0.0,9.542375790211891e+16,7.943282347242789e+17,7.943282347242789e+17,power,0.8798686062881277,0.0,0.12013139371187236
0.06506352976940616,2.0087641611411065,0.40000000000000013,3.9710390468935937,7.841837207887233e+17,269.39626709029017,1.0706721734502038e+17,8.91250938133744e+17,8.912509381337441e+17,power,0.8798686062881274,3.022675831953668e-16,0.12013139371187234
0.0690499426198996,2.123749305946941,0.4,3.934035519473129,8.798686062881272e+17,0.0,1.2013139371187229e+17,9.999999999999995e+17,1e+18,power,0.8798686062881277,0.0,0.12013139371187236
0.0732796365140282,2.245345957348011,0.4,3.897645878765556,9.872288136162295e+17,0.0,1.3478964068573587e+17,1.1220184543019653e+18,1.1220184543019653e+18,power,0.8798686062881277,0.0,0.12013139371187237
0.07776738336340931,2.373936431935269,0.4,3.8618598069565824,1.1076889474960445e+18,0.0,1.5123646429812662e+17,1.2589254117941711e+18,1.2589254117941714e+18,power,0.8798686062881277,0.0,0.12013139371187237
0.08252885396082456,2.509925076844108,0.4000000000000001,3.826667159925689,1.2428474407168724e+18,149.60319261813808,1.69690103905877e+17,1.4125375446227497e+18,1.4125375446227497e+18,power,0.8798686062881275,1.0591094954441939e-16,0.12013139371187234
0.08758064632458092,2.653740338929406,0.4000000000000001,3.7920579643207954,1.3944977643662986e+18,158.17525022801195,1.9039542809481197e+17,1.5848931924611108e+18,1.5848931924611108e+18,power,0.8798686062881276,9.980183584635667e-17,0.12013139371187234
0.09294037103480485,2.8058352695763764,0.4,3.7580224146822117,1.5646522261018207e+18,0.0,2.1362718393710192e+17,1.7782794100389225e+18,1.7782794100389228e+18,power,0.8798686062881277,0.0,0.12013139371187237
0.09862671415406006,2.9666889059229336,0.4000000000000001,3.724550870614998,1.7555686722508938e+18,176.8284383966287,2.3969364271798874e+17,1.9952623149688827e+18,1.995262314968883e+18,power,0.8798686062881276,8.862415586663674e-17,0.12013139371187237
0.10465945054020631,3.136809333975983,0.4,3.6916338540089653,1.9697804480599014e+18,0.0,2.6894069050844522e+17,2.2387211385683466e+18,2.238721138568347e+18,power,0.8798686062881277,0.0,0.12013139371187237
0.11105959249611431,3.316732881829054,0.4,3.6592620463054732,2.2101300136463857e+18,0.0,3.017564178631865e+17,2.511886431509572e+18,2.511886431509572e+18,power,0.8798686062881277,0.0,0.12013139371187236
0.11784936594479728,3.507028713925486,0.4,3.6274262858102686,2.4798066617178977e+18,0.0,3.385762695465504e+17,2.818382931264448e+18,2.818382931264449e+18,power,0.8798686062881277,0.0,0.1201313937118724
0.12667581006644635,3.6242436798813333,0.40663526895270163,3.5960743010268246,2.7546240241629983e+18,3.155563590632614e+16,3.760980000990547e+17,3.162277660168379e+18,3.1622776601683794e+18,power,0.8710886013773773,0.009978768247898234,0.11893263037472458
0.13832412100452668,3.6423126838293762,0.4222085788989115,3.5648643972590737,3.0229182024860216e+18,1.1248659127031336e+17,4.1272909857942483e+17,3.54813389233576e+18,3.5481338923357604e+18,power,0.8519741064495214,0.03170302888323718,0.11632286466724133
0.15082830580618806,3.6701708482269093,0.43809589044171143,3.5337476384407003,3.3213939063439493e+18,2.0619681784487552e+17,4.534809813461605e+17,3.981071705534985e+18,3.9810717055349857e+18,power,0.834296428704394,0.05179429889649936,0.1139092723991066
0.16428557982361544,3.7057180029924264,0.4543601744990635,3.5027462258140005,3.6527761847065267e+18,3.1533402838449126e+17,4.9872570841859776e+17,4.4668359215096156e+18,4.4668359215096166e+18,power,0.817754725916154,0.0705944955054272,0.11165077857841889
0.1788010569861723,3.74727136469096,0.4710598852982356,3.471877088176752,4.02009648492456e+18,4.428986779397885e+17,5.488771734083666e+17,5.011872336272715e+18,5.011872336272715e+18,power,0.8021147018908846,0.08836990414428,0.10951539396483545
0.19448991664105958,3.7934174745449,0.4882515089047402,3.44115283953556,4.4266886904538583e+18,5.923339989129988e+17,6.043905625366333e+17,5.62341325190349e+18,5.623413251903491e+18,power,0.787188935288626,0.10533353541330036,0.10747752929807372
0.21147959465838498,3.8429168178281174,0.505991169792122,3.4105824771979987,4.876190945641086e+18,7.676198953826596e+17,6.657626037781962e+17,6.309573444801943e+18,6.309573444801943e+18,power,0.7728241834887064,0.12165955465896873,0.10551626185232471
0.2299122327438651,3.8946346669255845,0.5243363943344158,3.3801718985448654,5.372544911967122e+18,9.73381466560367e+17,7.335314653139112e+17,7.0794578438414e+18,7.079457843841402e+18,power,0.7588921398325489,0.13749378667564724,0.10361407349180402
0.24994729244744127,3.947497634647675,0.5433469703696527,3.349924285933794,5.919998074337191e+18,1.215007202489426e+18,8.082770704161711e+17,7.943282347242788e+18,7.943282347242789e+18,power,0.745283601355565,0.15296034427268848,0.10175605437174648
0.2717647833625453,4.000455016615792,0.5630864927516791,3.3198403917473676,6.523096745653189e+18,1.4987924933444037e+18,8.906201423398487e+17,8.91250938133744e+18,8.91250938133744e+18,power,0.7319034927819971,0.16816728367016764,0.09992922354783534
0.2955690681423217,4.052451271386975,0.583623510630008,3.2899187444570246,7.18667547585609e+18,1.8321037658403597e+18,9.812207583035515e+17,1e+19,1e+19,power,0.718667547585609,0.18321037658403597,0.09812207583035515
0.3215931718512279,4.102407577735082,0.605032662542666,3.2601557889975945,7.915837590902026e+18,2.223571259706468e+18,1.0807756924111567e+18,1.1220184543019651e+19,1.1220184543019653e+19,power,0.7054997679005789,0.1981759971220621,0.09632423497735904
0.35010457684431434,4.149197039182757,0.6273966112670238,3.2305459691373066,8.715917241880566e+18,2.683323641969721e+18,1.1900132340914266e+18,1.2589254117941713e+19,1.2589254117941713e+19,power,0.6923299156745896,0.21314397317197314,0.0945261111534373
0.3814120874269306,4.191629171471683,0.6508076821457089,3.201081754815607,9.59242819206378e+18,3.223261058340607e+18,1.3096861958231084e+18,1.4125375446227497e+19,1.4125375446227497e+19,power,0.6790919100579134,0.2281894078221795,0.09271868211990711
0.4158745187383676,4.228431333527867,0.675370400056375,3.1717536127014343,1.0550981075094813e+19,3.8573902333966853e+18,1.4405606161196122e+18,1.5848931924611109e+19,1.5848931924611109e+19,power,0.6657219000802609,0.24338486982878094,0.0908932300909583
0.45391231745590377,4.258224557595158,0.7012048180537085,3.142549912420441,1.1597163463113951e+19,4.602231252444786e+18,1.5833993848304914e+18,1.7782794100389229e+19,1.7782794100389229e+19,power,0.6521564270296597,0.2588024821332241,0.0890410908371162
0.49602251251606316,4.279497378395701,0.7284510050280446,3.1134567522379957,1.2736362251626445e+19,5.477322905306986e+18,1.738937992755397e+18,1.9952623149688828e+19,1.9952623149688828e+19,power,0.6383302163367465,0.2745164314594098,0.08715335220384378
0.5428003306027229,4.29055581452338,0.7572762880018429,3.084457672828485,1.3973490687556354e+19,6.505873436252753e+18,1.9078472618743608e+18,2.238721138568347e+19,2.238721138568347e+19,power,0.6241729015205684,0.29060669165849,0.08522040682094159
0.5949705744760806,4.289443730209745,0.7878867385942401,3.0555331974231192,1.5312556802074282e+19,7.715633090978226e+18,2.0906744220432087e+18,2.5118864315095716e+19,2.511886431509572e+19,power,0.6096038662413521,0.30716488588782864,0.08323124787081929
0.6534383194072434,4.273779493992204,0.820548625870087,3.0266600672617567,1.675590774042843e+19,9.140181635389571e+18,2.2877399368264947e+18,2.8183829312644493e+19,2.8183829312644493e+19,power,0.5945220415066521,0.3243058824263063,0.08117207606704156
0.7193850185627931,4.240363570125693,0.8556348248778428,2.9978098555652535,1.830272415364718e+19,1.0821120510258651e+19,2.4989319377779615e+18,3.162277660168379e+19,3.162277660168379e+19,power,0.5787829571130269,0.3421938764758079,0.07902316641116526
0.7944966265914797,4.184029299166982,0.8937523053480467,2.968946024449156,1.9945182982488478e+19,1.2812973624326697e+19,2.723182316542427e+18,3.54813389233576e+19,3.5481338923357606e+19,power,0.5621316327879169,0.36111866161543954,0.0767497055966436
0.8818164031439839,4.092587119411362,0.9362751816134273,2.940015516982509,2.165346271915635e+19,1.5200834892938023e+19,2.956419443255481e+18,3.981071705534986e+19,3.981071705534986e+19,power,0.5439103919944719,0.38182770915188274,0.07426189885364524
