C,form,N,D,Q,L,C_train,C_Q,C_attn,C_total,s_train,s_Q,s_attn
6.309573444801943e+25,power,377.1020212909164,24489.82493876799,1.0,1.77474619651237,5.541097491282061e+25,1.1931442710167764e+23,7.565445108097107e+24,6.309573444801939e+25,0.8782047692696283,0.0018910062327584648,0.11990422449761325
7.0794578438414025e+25,power,398.8822226946429,25980.33250527806,1.0,1.7724421220413575,6.217855665630716e+25,1.265761799657147e+23,8.489445602141137e+24,7.079457843841402e+25,0.8782954574748665,0.0017879360645649794,0.11991660646056844
7.943282347242788e+25,power,421.9230977407898,27561.22336532008,1.0,1.7701774636925782,6.977230043893009e+25,1.3427828023583941e+23,9.526244753261923e+24,7.943282347242787e+25,0.8783812206190673,0.0016904633924091732,0.11992831598852334
8.912509381337514e+25,power,446.2977418423543,29237.96894491249,1.0,1.7679515394076328,7.829303709702796e+25,1.4244738469961365e+23,1.0689609331647551e+25,8.912509381337512e+25,0.8784623246621303,0.0015982859440001663,0.11993938939386953
1e+26,power,472.08334117830907,31016.381511238094,1.0,1.7657636794744742,8.785390209051846e+25,1.51111810722752e+23,1.199498609875879e+25,1e+26,0.8785390209051845,0.00151111810722752,0.11994986098758789
1e+17,log,0.02433522757745852,0.6026028203267082,0.4000000000000001,4.823509490748936,8.798686062881274e+16,0.0,1.2013139371187234e+16,9.999999999999997e+16,0.8798686062881277,0.0,0.12013139371187238
1.1220184543019653e+17,log,0.02579530957363673,0.6378606743718466,0.4,4.772360346555928,9.872288136162285e+16,0.0,1.3478964068573574e+16,1.1220184543019642e+17,0.8798686062881277,0.0,0.12013139371187237
1.2589254117941714e+17,log,0.027343398356043512,0.6751714698325704,0.4,4.722053580732528,1.1076889474960434e+17,0.0,1.5123646429812644e+16,1.2589254117941698e+17,0.8798686062881277,0.0,0.12013139371187236
1.4125375446227498e+17,log,0.02898482887893043,0.7146540039436041,0.4,4.672575105923528,1.24284744071687e+17,0.0,1.6969010390587672e+16,1.4125375446227469e+17,0.8798686062881276,0.0,0.12013139371187238
1.584893192461111e+17,log,0.030725253911719368,0.7564340875061103,0.4,4.623911072420052,1.394497764366299e+17,0.0,1.9039542809481204e+16,1.584893192461111e+17,0.8798686062881277,0.0,0.12013139371187237
1.778279410038923e+17,log,0.03257067361157687,0.8006446969039055,0.4,4.576047864131546,1.5646522261018198e+17,0.0,2.1362718393710176e+16,1.7782794100389216e+17,0.8798686062881277,0.0,0.12013139371187234
1.995262314968883e+17,log,0.034527458212722247,0.847426349503684,0.4,4.528972094626172,1.7555686722508925e+17,0.0,2.3969364271798856e+16,1.995262314968881e+17,0.8798686062881277,0.0,0.12013139371187238
2.238721138568347e+17,log,0.03660236113412145,0.8969277696057467,0.4000000000000001,4.482670603238528,1.9697804480598973e+17,0.0,2.6894069050844464e+16,2.2387211385683418e+17,0.8798686062881277,0.0,0.12013139371187237
2.511886431509572e+17,log,0.03880255109681456,0.9493061457617307,0.4,4.437130451243479,2.2101300136463786e+17,0.0,3.0175641786318556e+16,2.511886431509564e+17,0.8798686062881276,0.0,0.12013139371187236
2.8183829312644493e+17,log,0.041135632904393364,1.0047277289908279,0.4,4.392338918095005,2.4798066617178912e+17,0.0,3.385762695465494e+16,2.8183829312644406e+17,0.8798686062881277,0.0,0.12013139371187236
3.1622776601683795e+17,log,0.04360967301684964,1.0633683787208486,0.4,4.3482834977289855,2.7823888375484243e+17,0.0,3.79888822619945e+16,3.162277660168369e+17,0.8798686062881276,0.0,0.12013139371187238
3.5481338923357606e+17,log,0.04623323851981675,1.1254138518528578,0.4,4.3049518949287675,3.121891622773133e+17,0.0,4.262422695626251e+16,3.548133892335758e+17,0.8798686062881276,0.0,0.12013139371187237
3.9810717055349856e+17,log,0.0490154106752978,1.1910607857212387,0.4,4.26233202175251,3.502820013082164e+17,0.0,4.782516924528181e+16,3.981071705534982e+17,0.8798686062881277,0.0,0.12013139371187236
4.4668359215096166e+17,log,0.05196583168452995,1.260516949109859,0.4,4.220411994021218,3.930228696776408e+17,0.0,5.366072247332057e+16,4.466835921509614e+17,0.8798686062881276,0.0,0.12013139371187237
5.011872336272715e+17,log,0.05509472587859938,1.3340021986639294,0.4,4.17918012786644,4.409789127410284e+17,0.0,6.0208320886241736e+16,5.0118723362727014e+17,0.8798686062881277,0.0,0.12013139371187234
5.6234132519034906e+17,log,0.05841295496385068,1.4117486961572527,0.4000000000000001,4.138624936336638,4.947864780534512e+17,0.0,6.755484713689787e+16,5.6234132519034906e+17,0.8798686062881277,0.0,0.12013139371187237
6.309573444801943e+17,log,0.061932029770105146,1.4940022725338984,0.4,4.098735126061205,5.551595593150448e+17,0.0,7.579778516514746e+16,6.309573444801923e+17,0.8798686062881277,0.0,0.12013139371187237
7.079457843841403e+17,log,0.06566420283677474,1.58102193616311,0.4,4.059499593971121,6.228992706336287e+17,0.0,8.504651375051144e+16,7.079457843841402e+17,0.8798686062881276,0.0,0.12013139371187236
7.943282347242789e+17,log,0.06962242123254309,1.673082857622778,0.4,4.020907424075401,6.989044768221597e+17,0.0,9.542375790211888e+16,7.943282347242787e+17,0.8798686062881276,0.0,0.12013139371187236
8.912509381337441e+17,log,0.07382044150893068,1.770475550221534,0.4,3.9829478842921917,7.841837207887236e+17,0.0,1.0706721734502042e+17,8.91250938133744e+17,0.8798686062881276,0.0,0.12013139371187238
1e+18,log,0.0782729054950916,1.8735061230591965,0.4,3.945610423333816,8.798686062881276e+17,0.0,1.2013139371187237e+17,1e+18,0.8798686062881276,0.0,0.12013139371187237
1.1220184543019653e+18,log,0.08299530576623003,1.982499300215286,0.4000000000000001,3.9088846676446396,9.872288136162284e+17,0.0,1.3478964068573571e+17,1.122018454301964e+18,0.8798686062881277,0.0,0.12013139371187237
1.2589254117941714e+18,log,0.08800410598020501,2.097797853025173,0.4,3.872760418391002,1.1076889474960433e+18,0.0,1.5123646429812646e+17,1.2589254117941699e+18,0.8798686062881276,0.0,0.12013139371187237
1.4125375446227497e+18,log,0.09331676724394837,2.219764424307269,0.4000000000000003,3.8372276485022585,1.242847440716871e+18,2116.932319934148,1.696901039058768e+17,1.4125375446227497e+18,0.8798686062881264,1.498673311723918e-15,0.1201313937118722
1.5848931924611108e+18,log,0.09895183086539497,2.348782150147456,0.4,3.802276499762081,1.394497764366299e+18,0.0,1.90395428094812e+17,1.5848931924611108e+18,0.8798686062881277,0.0,0.12013139371187237
1.7782794100389228e+18,log,0.10492897459577433,2.4852560698470025,0.4,3.767897279949179,1.5646522261018207e+18,0.0,2.136271839371019e+17,1.7782794100389225e+18,0.8798686062881277,0.0,0.12013139371187236
1.995262314968883e+18,log,0.11126910196693202,2.6296139138018595,0.4,3.7340804600265587,1.7555686722508936e+18,0.0,2.3969364271798867e+17,1.9952623149688822e+18,0.8798686062881277,0.0,0.12013139371187237
2.238721138568347e+18,log,0.11799436795267448,2.782308571498863,0.4,3.700816671378539,1.9697804480599014e+18,0.0,2.6894069050844525e+17,2.2387211385683466e+18,0.8798686062881277,0.0,0.12013139371187238
2.511886431509572e+18,log,0.12512830483827567,2.9438183690771216,0.4,3.6680967030946903,2.2101300136463854e+18,0.0,3.017564178631865e+17,2.511886431509572e+18,0.8798686062881276,0.0,0.12013139371187236
2.818382931264449e+18,log,0.1326958973473439,3.1146487461060093,0.4,3.635911499299884,2.479806661717899e+18,0.0,3.3857626954655046e+17,2.818382931264449e+18,0.8798686062881277,0.0,0.12013139371187237
3.1622776601683794e+18,log,0.2312272407058831,1.0027200243911576,1.0,3.593284005630215,1.391137106643019e+18,1.581203967231698e+18,1.8993658629366022e+17,3.162277660168377e+18,0.4399161794568499,0.5000205981746416,0.06006322236850858
3.5481338923357604e+18,log,0.23957282180673622,1.105127753269585,1.0,3.5494623946495496,1.588551445846398e+18,1.7426922224164672e+18,2.168902240728949e+17,3.54813389233576e+18,0.44771462804089507,0.4911574014105881,0.06112797054851689
3.9810717055349857e+18,log,0.24827839199366955,1.2174625287750178,0.9999999999999999,3.5068652686205555,1.8136178337408484e+18,1.919834583560719e+18,2.4761928823341715e+17,3.9810717055349847e+18,0.4555602028517421,0.48224064411890005,0.06219915302935785
4.4668359215096166e+18,log,0.25736243858203045,1.3406189326707714,0.9999999999999999,3.465453078312862,2.0701497463283318e+18,2.1140417298159227e+18,2.8264444536536154e+17,4.466835921509616e+18,0.4634487997107138,0.47327499083545005,0.06327620945383612
5.011872336272715e+18,log,0.266844506356083,1.4755640048482708,1.0,3.4251875764695603,2.36247689082325e+18,2.326838600622398e+18,3.225568448270677e+17,5.011872336272715e+18,0.47137611102444865,0.46426533728368014,0.06435855169187138
5.623413251903491e+18,log,0.27674524249847526,1.6233422657293235,0.9999999999999999,3.3860317756295917,2.6955134939237156e+18,2.559872315609391e+18,3.680274423703846e+17,5.623413251903491e+18,0.47933761457266205,0.4552168231176839,0.0654455623096541
6.309573444801943e+18,log,0.28708654982175275,1.7850806583754266,1.0,3.347949907379342,3.074835884199265e+18,2.8149199678800056e+18,4.198175927226729e+17,6.309573444801943e+18,0.48732864608025556,0.446134749441587,0.06653660447815755
7.079457843841402e+18,log,0.29789159941514076,1.961994153283122,1.0,3.310907382985949,3.5067694581879844e+18,3.0938974622954844e+18,4.787909233579328e+17,7.079457843841402e+18,0.4953443520026906,0.437024632470542,0.06763101552676735
7.943282347242789e+18,log,0.3091849308297837,2.155391368037595,0.9999999999999999,3.2748707553661145,3.9984871862269e+18,3.3988683771897093e+18,5.459267838261795e+17,7.943282347242788e+18,0.5033797127474419,0.42789217713877425,0.06872811011378407
8.91250938133744e+18,log,0.32099253098035896,2.3666805219044145,1.0,3.2398076823454796,4.558120624488089e+18,3.7320533542525773e+18,6.223354025967739e+17,8.91250938133744e+18,0.5114295457610034,0.4187432735910942,0.06982718064790236
1e+19,log,0.33334194862316163,2.5973755194055146,0.9999999999999999,3.2056868911648966,5.194885301668385e+18,4.0958396918104934e+18,7.092750065211236e+17,1e+19,0.5194885301668385,0.40958396918104933,0.07092750065211235
1.1220184543019653e+19,log,0.3462623334516848,2.84910264690631,0.9999999999999999,3.172478144190973,5.919221584566903e+18,4.492791904773208e+18,8.081710536795343e+17,1.1220184543019645e+19,0.5275511790266763,0.40042049999688156,0.0720283209764422
1.2589254117941713e+19,log,0.3597845811826225,3.1236071188456793,0.9999999999999998,3.1401522057894566,6.742954074197706e+18,4.925662047480214e+18,9.206379962637933e+17,1.258925411794171e+19,0.5356118806584349,0.3912592439023336,0.07312887543923163
1.4125375446227497e+19,log,0.3739415096853291,3.422759666095451,1.0,3.108680810321015,7.679471500978715e+18,5.397400102981821e+18,1.0485038422669605e+18,1.4125375446227497e+19,0.5436649475416027,0.3821066649540505,0.07422838750434682
1.5848931924611109e+19,log,0.38876778836324694,3.7485647677122365,1.0,3.078036631219922,8.743927405679247e+18,5.911166963809789e+18,1.1938375551220733e+18,1.5848931924611109e+19,0.5517045216214972,0.3729694210264477,0.0753260573520551
1.7782794100389229e+19,log,0.4043002034470832,4.103167470904173,0.9999999999999999,3.048193251117181,9.953468659584066e+18,6.470345186483284e+18,1.3589802543218778e+18,1.7782794100389226e+19,0.5597246756271111,0.3638542486606007,0.07642107571228825
1.9952623149688828e+19,log,0.4205777654508784,4.488861295432718,0.9999999999999999,3.0191251329703945,1.1327491518312167e+19,7.078551456076436e+18,1.5465801753002214e+18,1.9952623149688828e+19,0.5677194137999256,0.3547679622359244,0.07751262396414986
2.238721138568347e+19,log,0.4376418178926553,4.9080965266518,1.0,2.990807592163636,1.2887929717899129e+19,7.739649663633845e+18,1.7596320041504942e+18,2.238721138568347e+19,0.5756826741780313,0.34571745137419485,0.07859987444777386
2.511886431509572e+19,log,0.4555362588915824,5.363488069097633,0.9999999999999998,2.9632167695413516,1.4659579737638234e+19,8.457763290611949e+18,2.0015212868455404e+18,2.511886431509572e+19,0.5836083810854555,0.336709621283677,0.07968199763086754
2.8183829312644493e+19,log,0.4743074587026425,5.857825988900725,1.0,2.9363296053411125,1.667046334990678e+19,9.237292033363775e+18,2.2760739293739392e+18,2.8183829312644493e+19,0.5914903601274538,0.32775148936981124,0.08075815050273503
3.162277660168379e+19,log,0.49400471751661174,6.394082410736941,1.0,2.9101238139908436,1.895224125056423e+19,1.008292267904252e+19,2.5876126720770365e+18,3.1622776601683788e+19,0.5993224911678091,0.3188500113714127,0.0818274974607782
3.5481338923357606e+19,log,0.514680341092842,6.975421532518607,1.0,2.8845778597368525,2.1540674001738187e+19,1.099964489791543e+19,2.941020023703987e+18,3.54813389233576e+19,0.6070986793443078,0.3100121143025494,0.08288920635314284
3.981071705534986e+19,log,0.536389601337187,7.605211531610479,1.0,2.85967093306979,2.4476138289153135e+19,1.1992770018451018e+19,3.341808747745708e+18,3.981071705534986e+19,0.6148127966427566,0.3012447628556191,0.08394244050162437
4.466835921509617e+19,log,0.5591913513418932,8.287030873070096,0.9999999999999998,2.8353829279163874,2.7804215955144335e+19,1.306794097487612e+19,3.796202285075707e+18,4.466835921509617e+19,0.6224588600010093,0.2925547569801862,0.08498638301880446
5.011872336272715e+19,log,0.5831476897459538,9.024684246266503,1.0,2.8116944195655718,3.1576342613382095e+19,1.4231157437864604e+19,4.311223311480435e+18,5.011872336272713e+19,0.6300308646102736,0.2839489213416037,0.08602021404812268
5.6234132519034905e+19,log,0.6083247867017912,9.82220743541556,1.0,2.7885866432983644,3.585055345853951e+19,1.5488783494956126e+19,4.894795565539261e+18,5.62341325190349e+19,0.6375230105382051,0.2754338477563119,0.08704314170548295
6.309573444801943e+19,log,0.6347924676183243,10.683885922253754,1.0,2.766041473691698,4.069230185004082e+19,1.6847576985386367e+19,5.55585561259224e+18,6.309573444801943e+19,0.6449295218770236,0.2670161007360334,0.08805437738694295
7.0794578438414025e+19,log,0.6626250521317437,11.614260338412512,0.9999999999999998,2.7440414045671644,4.61753991732734e+19,1.8314698098016324e+19,6.304481167124262e+18,7.079457843841398e+19,0.65224484970191,0.25870198681878936,0.08905316347930077
7.94328234724279e+19,log,0.6919010817290411,12.618145560317224,1.0,2.7225695295565235,5.23830513755879e+19,1.9897739482359714e+19,7.15203261448027e+18,7.943282347242788e+19,0.6594635452404725,0.2504976987160285,0.0900387560434992
8.91250938133744e+19,log,0.7227039591797876,13.700639683197549,0.9999999999999999,2.7016095232566992,5.940903925405548e+19,2.160474039983182e+19,8.111314159487043e+18,8.912509381337434e+19,0.6665803839540015,0.24240917429014538,0.09101044175585303
1e+20,log,0.7551220314363328,14.867140812670153,1.0,2.681145622947943,6.735903343268098e+19,2.3444213202643644e+19,9.196753364675378e+18,1e+20,0.6735903343268098,0.23444213202643643,0.09196753364675378
1.1220184543019654e+20,log,0.7892489509071645,16.123361338215666,1.0,2.661162610849791,7.63520761277031e+19,2.5425165841857712e+19,1.042460346063573e+19,1.1220184543019654e+20,0.6804885947727444,0.2266020290876171,0.09290937613963869
1.2589254117941713e+20,log,0.8251839527048879,17.475344476930463,1.0,2.6416457968905034,8.652224298211806e+19,2.755712795547385e+19,1.1813170241825186e+19,1.258925411794171e+20,0.6872706053237099,0.21889404802942627,0.09383534664686385
1.4125375446227496e+20,log,0.8630321883743816,18.929481266332985,1.0,2.62258100196674,9.802050985245129e+19,2.9850177664635625e+19,1.3383066945188016e+19,1.4125375446227493e+20,0.69393206733227,0.21132307440796416,0.09474485825976592
1.5848931924611108e+20,log,0.9029050986237147,20.492528227933207,0.9999999999999997,2.6039545416713565,1.1101684932414774e+20,3.231496942757302e+19,1.5157500494390307e+19,1.5848931924611105e+20,0.7004689644212213,0.2038936729698014,0.09563736260897743
1.778279410038923e+20,log,0.9449207669200154,22.17162679686551,0.9999999999999998,2.5857532104683885,1.2570258358055114e+20,3.4962764678476587e+19,1.7162592744864582e+19,1.778279410038923e+20,0.7068775743053773,0.19661007421612853,0.09651235147849418
1.995262314968883e+20,log,0.9892042865547248,23.97432420677855,1.0,2.5679642662954913,1.4229302563558828e+20,3.78054647611877e+19,1.942774110011232e+19,1.995262314968883e+20,0.7131544788275491,0.18947616299652956,0.09736935817592136
2.238721138568347e+20,log,1.0358881153480386,25.90859653082912,0.9999999999999998,2.5505754155753744,1.6103044338979986e+20,4.085564726288082e+19,2.1986023204154003e+19,2.238721138568347e+20,0.7192965689901788,0.18249547279036207,0.09820795821945906
2.5118864315095718e+20,log,1.0851126024340934,27.982870292628125,1.0,2.5335747986190476,1.821873912408563e+20,4.412660009268267e+19,2.4874651817418244e+19,2.5118864315095718e+20,0.7253010683742055,0.17567115909043643,0.09902777253535817
2.818382931264449e+20,log,1.1370264296515251,30.206047629701562,0.9999999999999999,2.5169509754049866,2.0607044694170088e+20,4.7632361162303816e+19,2.8135485022440227e+19,2.818382931264449e+20,0.731165537002627,0.16900599501194774,0.09982846798542533
3.1622776601683794e+20,log,1.1917869484600658,32.58753621754421,1.0,2.50069291171967,2.3302440207923334e+20,5.138776557371994e+19,3.1815598363884663e+19,3.1622776601683794e+20,0.7368878609692536,0.1625023830797443,0.1006097559510021
3.54813389233576e+20,log,1.249560978420562,35.137271441722085,1.0,2.484789965646201,2.634369796904827e+20,5.540848058268611e+19,3.5967928960407237e+19,3.54813389233576e+20,0.7424662870235158,0.15616231592154023,0.10137139705494402
3.9810717055349857e+20,log,1.3105248386829338,37.86575864240236,1.0,2.469231874389079,2.9774410341864754e+20,5.971107221475825e+19,4.065199492009268e+19,3.981071705534985e+20,0.7478993734392836,0.14998743210713947,0.10211319445357686
4.466835921509617e+20,log,1.374865501667611,40.784092261441344,1.0,2.454008741424427,3.364358488025081e+20,6.431303545861783e+19,4.593470788983579e+19,4.466835921509617e+20,0.753186046486359,0.14397895196670335,0.10283500154693759
5.0118723362727146e+20,log,1.4427809565816991,43.9039958748602,0.9999999999999997,2.439111023966213,3.800630949965386e+20,6.923285739387214e+19,5.189128123686074e+19,5.0118723362727146e+20,0.7583255707570321,0.13813771131560787,0.10353671792736012
5.6234132519034906e+20,log,1.5144802534843462,47.23787535821333,0.9999999999999999,2.4245295207402178,4.292449766794132e+20,7.449010102830655e+19,5.8606247482629235e+19,5.62341325190349e+20,0.7633175038916382,0.13246421291035676,0.10421828319800504
6.309573444801943e+20,log,1.5901854853709767,50.79882448610274,0.9999999999999999,2.4102553600585788,4.8467732023025e+20,8.010541412784082e+19,6.617461012210347e+19,6.309573444801943e+20,0.7681617853732171,0.126958525530493,0.1048796890962899
7.079457843841402e+20,log,1.6701307416517794,54.600714754397885,0.9999999999999999,2.396279988188823,5.471419933648788e+20,8.610067085851001e+19,7.470312016075145e+19,7.079457843841402e+20,0.7728586078676227,0.12162043020485126,0.1055209619275261
7.943282347242789e+20,log,1.754565096106732,58.658178774487304,0.9999999999999999,2.3825951580122444,6.175175584734252e+20,9.249894560061542e+19,8.431173065023832e+19,7.943282347242788e+20,0.7774085465912881,0.11644927318078142,0.10614218022793055
8.91250938133744e+20,log,1.843750419610346,62.98674403117225,1.0,2.3691929179673554,6.967910144241798e+20,9.932472387351608e+19,9.513519983604802e+19,8.912509381337439e+20,0.7818123769757167,0.11144417315453203,0.10674344986975119
1e+21,log,1.937965509678204,67.60278896627867,1.0,2.3560656012749304,7.860712402482138e+20,1.066038330832298e+20,1.0732492666855614e+20,9.999999999999997e+20,0.786071240248214,0.10660383308322982,0.10732492666855617
1.1220184543019653e+21,log,2.0375043429891297,72.52367580549713,1.0,2.3432058154417916,8.866038265394165e+20,1.1436365197903274e+20,1.2105097578351501e+20,1.1220184543019644e+21,0.7901864921562229,0.10192671211471403,0.10788679572906298
1.2589254117941712e+21,log,2.1426782713327155,77.76777213653202,1.0,2.3306064320410855,9.997878934014056e+20,1.2263314468036018e+20,1.3650437371240525e+20,1.258925411794171e+21,0.7941597524642443,0.09741096933263763,0.10842927820311815
1.4125375446227498e+21,log,2.2538168958793015,83.35451631673394,1.0,2.3182605767672304,1.1271949033350112e+21,1.314429638190651e+20,1.5389967746867354e+20,1.4125375446227498e+21,0.7979928799953095,0.0930544921226642,0.10895262788202627
1.584893192461111e+21,log,2.371268617670008,89.3045004717089,1.0,2.3061616197640586,1.2705897563115587e+21,1.408255814211467e+20,1.7347785472840483e+20,1.5848931924611102e+21,0.8016879385660786,0.08885493488836614,0.10945712654555527
1.7782794100389228e+21,log,2.495402169069754,95.63952766613379,1.0,2.2943031662249447,1.431954508721262e+21,1.5081537906025094e+20,1.9550952225740967e+20,1.7782794100389225e+21,0.8052471960466098,0.08480972011982635,0.10994308383356383
1.995262314968883e+21,log,2.6266075980530204,102.38269340219273,1.0,2.282679047263807,1.6135149623959935e+21,1.614487763737546e+20,2.2029857619913304e+20,1.995262314968881e+21,0.8086731004194596,0.08091606560327012,0.11041083397727025
2.238721138568347e+21,log,2.7652982050005592,109.55844025355151,1.0,2.2712833110559627,1.817770549054842e+21,1.7276431721588372e+20,2.4818627229762116e+20,2.238721138568347e+21,0.8119682785580427,0.07717098580949916,0.11086073563245812
2.5118864315095717e+21,log,2.9119101627291775,117.19270340855036,1.0,2.2601102142477556,2.0475277443183846e+21,1.848028991669169e+20,2.795557880242701e+20,2.5118864315095717e+21,0.8151354769203794,0.07357135929742478,0.1112931637821958
2.818382931264449e+21,log,3.0669055935230682,125.31294025126147,1.0,2.2491542136337537,2.305937744384495e+21,1.9760782017999028e+20,3.148373666999631e+20,2.818382931264448e+21,0.8181775864466905,0.07011390041712143,0.11170851313618818
3.1622776601683794e+21,log,3.2307726549262945,133.9482769764365,1.0,2.2384099581001533,2.5965385825797863e+21,2.112250097803666e+20,3.545140678082268e+20,3.1622776601683794e+21,0.8210975953457327,0.06679521296973007,0.11210719168453735
3.5481338923357606e+21,log,3.404028775706084,143.12954608351527,1.0,2.2278722808327545,2.923302561132216e+21,2.2570308819028928e+20,3.9912824301325196e+20,3.548133892335757e+21,0.8238986041216695,0.06361177312891866,0.11248962274941196
3.9810717055349854e+21,log,3.587220718993678,152.88945372347908,0.9999999999999999,2.2175361917876,3.2906892966749353e+21,2.41093630220699e+20,4.4928877863935115e+20,3.9810717055349854e+21,0.8265837794631546,0.06055998184747599,0.11285623868936938
4.4668359215096167e+21,log,3.7809267150423387,163.2626795575087,1.0,2.2073968704220364,3.703705360250288e+21,2.574513227398221e+20,5.056792385195061e+20,4.466835921509616e+21,0.8291563481021216,0.057636171837002155,0.11320748006087634
5.011872336272714e+21,log,3.98575921861908,174.28596015728297,0.9999999999999998,2.1974496586835865,4.16797123423661e+21,2.748340961883273e+20,5.690670058477718e+20,5.011872336272709e+21,0.831619593354666,0.054836611499310316,0.11354379514602372
5.623413251903491e+21,log,4.202364098192317,185.99833033160905,1.0,2.18769005425367,4.6897962342556133e+21,2.9330350513084416e+20,6.40313512517033e+20,5.62341325190349e+21,0.8339768080654836,0.05215755840664258,0.113865633527874
6.309573444801943e+21,log,4.431427680094545,198.44105282620131,0.9999999999999999,2.178113704042794,5.276263046166794e+21,3.129246173985067e+20,7.203857812366397e+20,6.309573444801941e+21,0.8362313383503879,0.049595209586839106,0.11417345206277298
7.079457843841402e+21,log,4.673672901972093,211.65801306893553,1.0,2.16871639793347,5.935321920993235e+21,3.337666365685583e+20,8.103692862796097e+20,7.079457843841402e+21,0.8383865052825366,0.0471457905295545,0.114467704187909
7.943282347242789e+21,log,4.929866330344987,225.69567450459954,1.0,2.1594940627667274,6.67589703986836e+21,3.559028315310602e+20,9.114824758433603e+20,7.943282347242781e+21,0.8404456430011773,0.0448055118743952,0.11474884512442743
8.912509381337441e+21,log,5.20081864848312,240.60332158729676,1.0,2.150442756567723,7.508005450789165e+21,3.794109196671914e+20,1.0250930108810807e+21,8.912509381337437e+21,0.8424120670785193,0.04257060536302694,0.11501732755845384
1e+22,log,5.487386629600187,256.4332589647661,0.9999999999999997,2.141558663005612,8.442890619768358e+21,4.043733809459335e+20,1.1527359992857066e+21,9.999999999999998e+21,0.844289061976836,0.04043733809459336,0.11527359992857068
1.1220184543019653e+22,log,5.79047651158723,273.24096598959113,1.0,2.132838086082496,9.493172373396797e+21,4.308777015750728e+20,1.296134468047776e+21,1.1220184543019647e+22,0.8460798783655241,0.03840201557496953,0.11551810605950623
1.2589254117941714e+22,log,6.111049427767754,291.08517280308666,1.0,2.124277445046005,1.0673015272139884e+22,4.590164939789985e+20,1.457222351822832e+21,1.2589254117941714e+22,0.8477877380304143,0.03646097613716654,0.11575128583241921
1.4125375446227496e+22,log,6.4501177339035225,310.02837038612626,1.0,2.1158732695197773,1.1998316939044576e+22,4.8888830110536296e+20,1.638170206077553e+21,1.4125375446227492e+22,0.8494157896701432,0.0346106411802266,0.11597356914963022
1.584893192461111e+22,log,6.8087550901204095,330.13671647950736,1.0,2.107622194845873,1.3486920292592905e+22,5.205974480695199e+20,1.8414141839486846e+21,1.584893192461111e+22,0.8509671413030464,0.03284747833771101,0.1161853803592426
1.7782794100389228e+22,log,7.188098062569594,351.4803445182751,0.9999999999999999,2.0995209576329876,1.5158851100778638e+22,5.542545293176068e+20,2.0696884702929772e+21,1.7782794100389221e+22,0.8524448416375044,0.03116802265092163,0.11638713571157397
1.995262314968883e+22,log,7.589346988206364,374.1337366492931,1.0,2.091566391504124,1.7036584484554234e+22,5.899769968434455e+20,2.3260616682911378e+21,1.995262314968882e+22,0.8538518648271035,0.029568893895169205,0.11657924127772717
2.238721138568347e+22,log,8.01377171644499,398.1758935761481,1.0,2.0837554230373,1.9145344284664476e+22,6.278894280194687e+20,2.6139776729995233e+21,2.238721138568347e+22,0.8551911158040811,0.028046790518134895,0.11676209367778388
2.511886431509572e+22,log,8.462717601572455,423.69051303220357,1.0,2.0760850678927425,2.151343897354136e+22,6.681238070335095e+20,2.9373015345208466e+21,2.5118864315095714e+22,0.8564654318631915,0.026598487839754218,0.11693608029705439
2.8183829312644493e+22,log,8.93760371967848,450.7665734722443,1.0,2.0685524271199833,2.417263802263352e+22,7.108204453207455e+20,3.3003708446902305e+21,2.8183829312644493e+22,0.8576775623527007,0.02522086113407735,0.11710157651322209
3.1622776601683792e+22,log,9.439936237419964,479.4982117953023,1.0,2.0611546836382293,2.715859527182728e+22,7.561277887430239e+20,3.708053541113485e+21,3.162277660168379e+22,0.85883019109654,0.023910860145745807,0.11725894875771427
3.5481338923357603e+22,log,9.971303579174819,509.98552027170206,1.0,2.0538890988833844,3.051132266167533e+22,8.042036742748507e+20,4.165812587407406e+21,3.5481338923357586e+22,0.8599259099996798,0.02266553908836395,0.1174085509119563
3.981071705534985e+22,log,10.533391817007283,542.3343818450509,0.9999999999999998,2.0467530096151427,3.4275723238850173e+22,8.552150702886736e+20,4.6797787462110103e+21,3.981071705534985e+22,0.8609672413384507,0.021482031310806244,0.11755072735074314
4.466835921509617e+22,log,11.127979776301245,576.6573463168157,1.0,2.039743824877612,3.850218772601441e+22,9.093394582232429e+20,5.2568320308585e+21,4.466835921509615e+22,0.8619566154335525,0.02035757467258663,0.117685809893861
5.011872336272714e+22,log,11.756945770872537,613.0739736709191,1.0,2.0328590231070165,4.3247264771894004e+22,9.667653739772143e+20,5.904693216855929e+21,5.011872336272714e+22,0.8628963762484145,0.019289505181135345,0.11781411857045021
5.623413251903491e+22,log,12.422290200504595,651.7103977351692,0.9999999999999999,2.0260961493801335,4.8574414124115265e+22,1.02769171984044e+21,6.632026675079204e+21,5.623413251903491e+22,0.8637888049161802,0.018275230252597436,0.11793596483122246
6.309573444801943e+22,log,13.126112454534377,692.7012665341398,0.9999999999999999,2.0194528127972147,5.455484833155305e+22,1.0923308242649889e+21,7.448555292201377e+21,6.309573444801942e+22,0.8646360773642684,0.017312276872930153,0.11805164576280144
7.079457843841402e+22,log,13.870647044366924,736.1886990809264,1.0,2.012926683993315,6.12684816180191e+22,1.1609067968147069e+21,8.365190023580207e+21,7.0794578438414e+22,0.8654403058748079,0.01639824436308508,0.1181614497621071
