Q_topsis,Q_pca_ae,Q_mlp_ae,conflict
0.681514833351411,0.27348982612307804,0.42194005207669816,0.28198704274686864
0.5639484762147633,0.7375613788595349,0.8145465895135837,0.29891662949489833
0.40525473259697087,0.6003288895697971,0.8048009350701566,0.1248540107324333
0.37467605790418046,0.46285857457662116,0.5517041957402495,0.11941941555911328
0.564465059137796,0.810105170653723,0.8246149357997309,0.21465161654691695
0.6775867979960233,0.3753758814930438,0.42873991299222136,0.29565954019760254
0.495718162631468,0.6297005030024525,0.7047309413368521,0.26599480250134333
0.639350241941096,0.7141238520770536,0.7372844159276064,0.24762045259974202
0.4258457327184242,0.7896291821100441,0.8619669408574167,0.2615353578785513
0.6777041882555842,0.7206915942192516,0.674135542344104,0.17132358180664142
0.5032407653031845,0.5093618087547017,0.7055817933463937,0.2811643492473301
0.4306542514008124,0.6501878554483009,0.8867683695354956,0.2994705056490033
0.6267226112475348,0.6117766575618185,0.7698374378483552,0.199450077947261
0.4075270705979936,0.7356216469448285,0.8802760494935146,0.14896992206129722
0.5858334497880103,0.28725515778428534,0.4539232038182037,0.261841881881352
0.6036458150833611,0.0827066115893218,0.3375131914535636,0.3297419812647474
0.5810693193938937,0.5788728436899182,0.7772407108686975,0.26058592202621383
0.6517516422953588,0.3254043815926364,0.6132155062703084,0.12005193413709514
0.6523939201406401,0.4228850568668847,0.6303574906733211,0.24651396587609842
0.3205432758638015,0.772655065075582,0.8221700618875305,0.23757937254269612
0.4531265737155109,0.6772095248565335,0.8135407151187884,0.29087194356270074
0.67973343375348,0.25658151224906867,0.5703749046895101,0.11591260393179426
0.7189859842130933,0.5723854259019003,0.36760874275046607,0.2797696247668918
0.4985375600218172,0.5050787012206837,0.7332705910347681,0.21953124772561278
0.6299430813285126,0.762634249587151,0.7718374358236754,0.20216618154079402
0.4562556649365582,0.787049287548441,0.8964387264709721,0.2589234708632126
0.380487082103186,0.7567927809254993,0.7755029412390064,0.11134072271391171
0.4170066855609001,0.8978056387945708,0.9850157621370829,0.15247367312662097
0.6859101415793614,0.2835085197994943,0.6139431346128983,0.17890090367713807
0.4959562681063684,0.8219717617250184,0.8327104498542607,0.3743094407944049
0.31362219088318816,0.779763340812988,0.9124290405741975,0.23520749948589953
0.6200360564930254,0.5433633029550013,0.7301506989476596,0.24960558635837482
0.410744039275095,0.4653949706197461,0.7101871868378408,0.2301383763520038
0.5277585070430502,0.6364087711221282,0.8736551447348561,0.2501863406491547
0.6830977336018008,0.5982081823120948,0.46102765669432666,0.2625184920508609
0.42875860364270857,0.45830006613709706,0.7282461086100244,0.18898305526314152
0.40428914938492594,0.7538206300344028,0.9282675568479544,0.24779063870049822
0.5795736242080909,0.7924432536424345,0.881337374085212,0.2515035823591839
0.4194195859768979,0.8975786060643557,0.8705372483272825,0.2602912578039104
0.6524322761691291,0.7223762952973137,0.7430509406891271,0.21767641940859161
0.4107663886054867,0.6160855371362854,0.8327946718722918,0.2794743093350954
0.34794220486920774,0.6103946267947877,0.7654041499392278,0.18497331313004106
0.5075624696789834,0.9325299789720509,0.9216899995589047,0.2045664286662065
0.3122330349900933,0.9205901554486009,0.9056574948503318,0.1734849180229983
0.3486621371558978,0.8372561524418277,0.9143139564884891,0.24858580665065405
0.677991427964746,0.1769190422533703,0.32897625262065333,0.042987859907853865
0.6556585126684495,0.29419842930147255,0.5125289302791337,0.25553562451018785
0.42489120132181774,0.7704316842042699,0.8725009380851867,0.27403703366132914
0.5230453131184174,0.731687555537416,0.8339684543314865,0.28155736306660223
0.6257934624032475,0.8122079590982372,0.6556225076134681,0.18928992847862025
0.3945461363788107,0.7797560177451317,0.8595942958935475,0.30136016604923443
0.677905323353264,0.2801718167279589,0.3582937803782935,0.28081924732166436
0.416009721528649,0.7046382945450976,0.8169726392510421,0.18622355682816277
0.39846882990410476,0.8172072296639381,0.9213251791961775,0.17862732816878824
0.3041523710050059,0.5930613149866149,0.7592658591058559,0.273485552016777
0.5275917036683875,0.38821802300875974,0.5151107865991229,0.06388253851286146
0.4692417143916088,0.852366164014536,0.9252710689839134,0.20484702084734435
0.33810189417219727,0.730667508313811,0.7386565292620231,0.24915936755046741
0.2851151139316615,0.6609590243002585,0.8426907500081874,0.2919647475370597
0.5030871247675305,0.8832349827578737,0.8469012454357727,0.24373418780454537
0.3859030057701464,0.5609382938092191,0.7998210668246551,0.18794051937050527
0.40222472098394485,0.9008599045115835,0.932033438057484,0.3296140985717876
0.3105754918735422,0.7501585284439375,0.8436712563136184,0.20455819458988234
0.46081388539898005,0.7990159250486502,0.78806773396577,0.18848143852363786
0.48837820427834383,0.746967346230401,0.9166435048543149,0.26724349865023483
0.50179764777042,0.9541649370778726,0.8540358949778883,0.244413612223352
0.32554860346058395,0.4841078866758145,0.6820068112895703,0.1701094597975129
0.39212174497714153,0.5608969051222079,0.7889368724375819,0.2938968784330961
0.43753588266682125,0.8429525395643589,0.8917353812893444,0.2714290727558448
0.29984905921861327,0.6808055740276534,0.9004653456562384,0.2781093990543813
0.41999228654123183,0.7460365709039053,0.801614517043342,0.16109538748194419
0.6101799245128025,0.8112614922353512,0.8424002630254407,0.26751957008481414
0.3149838899130634,0.6807797484943077,0.9123479544125506,0.22614283093679416
0.6643301799218297,0.4789255842427752,0.5769254062173131,0.1945046745552561
0.43379892334901654,0.8730762956447585,0.7729433850316831,0.2118145297742534
0.6133023055876667,0.5801253940419189,0.5658239309946844,0.2663530692977837
0.44333742221906425,0.7175097817710638,0.8589857972479331,0.18891846977079702
0.4769825741367245,0.956043045247279,0.9166944898898944,0.2630723786042172
0.7057021584868451,0.4415593744255726,0.5743383000279059,0.1877791339077055
0.31891163808628625,0.6702989517022385,0.7940918507915493,0.25369144122006215
